city,__amount,__id,year,description,type,id
Thousandoaks,-506838347,Charge Backs,2009,Actual,actual,9B7E804C3BEC4F64BE947498A5E6A433
Thousandoaks,-233175194,Charge Backs,2013,Actual,actual,3C1B0B10F5204CB09358BCF8AE896382
Thousandoaks,-410320750,Charge Backs,2013,Actual,actual,43FD756C0E804CC5833101317980D596
Thousandoaks,-442794800,Charge Backs,2015,Budget,budget,54E55C1034B6416AAE62461913E75006
Thousandoaks,-482990947,Charge Backs,2008,Actual,actual,E4C70D112F7148EBA04AEAB38BC7BF66
Thousandoaks,-536989780,Charge Backs,2010,Actual,actual,1B36F3ACEA0A4376BE7B654868FE0889
Thousandoaks,-563228784,Charge Backs,2012,Actual,actual,413CA30737654033B785146A37E9A386
Thousandoaks,-442038500,Charge Backs,2014,Budget,budget,18304EF764334F32ACB84AE1F090B41D
Thousandoaks,-333829718,Charge Backs,2013,Actual,actual,D8FCD70E9C66489F989C7C140F1C534E
Thousandoaks,-543183087,Charge Backs,2011,Actual,actual,DF588E9B70D64BCA92121A870DFA5E4A
Thousandoaks,-214869999,Charge Backs,2013,Actual,actual,DFBD824AE8224895B4D83175EE3F402E
Thousandoaks,-444793012,Charge Backs,2007,Actual,actual,A428666C1F0944C4B0525618D00E5447
Thousandoaks,-410320750,Charge Backs,2013,Actual,actual,1514B710D3D24B2587A660910707024F
Thousandoaks,-191018077,Charge Backs,2013,Actual,actual,B299088F5DDC4CE899B03442A068D8DE
Thousandoaks,-283421653,Charge Backs,2013,Actual,actual,E3D8B28A67B04E568159582589683883
Thousandoaks,-315004469,Charge Backs,2013,Actual,actual,94A0FF5A0C1841949C3E28CC864739FB
Thousandoaks,-18249943,Charge Backs,2013,Actual,actual,2AE8C0F46EDC4C8F95FEBF2926A71F13
Thousandoaks,-36598767.99999999,Charge Backs,2013,Actual,actual,A5A443A9E8544FAE95D64D8A0203BC53
Thousandoaks,-108463255,Charge Backs,2013,Actual,actual,8E40926E7B3B444A9588810E86D686A1
Thousandoaks,-63726934,Charge Backs,2013,Actual,actual,622E792E36AC41259F8DC1ED8AF809E5
Thousandoaks,-86747956,Charge Backs,2013,Actual,actual,D53CF9406C014DDDA5A9B76E8D02C71D
Thousandoaks,376546688,Other,2005,Actual,actual,DC351D692F2646F29519B80D41AB7679
Thousandoaks,402540844,Other,2008,Actual,actual,E4C70D112F7148EBA04AEAB38BC7BF66
Thousandoaks,379152287,Other,2011,Actual,actual,DF588E9B70D64BCA92121A870DFA5E4A
Thousandoaks,428533720,Other,2013,Actual,actual,3C1B0B10F5204CB09358BCF8AE896382
Thousandoaks,468772264,Other,2013,Actual,actual,94A0FF5A0C1841949C3E28CC864739FB
Thousandoaks,495805052,Other,2013,Actual,actual,D8FCD70E9C66489F989C7C140F1C534E
Thousandoaks,400541754,Other,2013,Actual,actual,B299088F5DDC4CE899B03442A068D8DE
Thousandoaks,459707700,Other,2015,Budget,budget,54E55C1034B6416AAE62461913E75006
Thousandoaks,269492520,Other,2013,Actual,actual,43FD756C0E804CC5833101317980D596
Thousandoaks,469832400,Other,2014,Budget,budget,18304EF764334F32ACB84AE1F090B41D
Thousandoaks,384216851,Other,2009,Actual,actual,9B7E804C3BEC4F64BE947498A5E6A433
Thousandoaks,319969674,Other,2012,Actual,actual,413CA30737654033B785146A37E9A386
Thousandoaks,331943285,Other,2013,Actual,actual,8E40926E7B3B444A9588810E86D686A1
Thousandoaks,415889417,Other,2013,Actual,actual,DFBD824AE8224895B4D83175EE3F402E
Thousandoaks,330717717,Other,2010,Actual,actual,1B36F3ACEA0A4376BE7B654868FE0889
Thousandoaks,327568014,Other,2007,Actual,actual,A428666C1F0944C4B0525618D00E5447
Thousandoaks,352929741,Other,2006,Actual,actual,7BF9F333840A48FCAE8469327347842F
Thousandoaks,456538765,Other,2013,Actual,actual,E3D8B28A67B04E568159582589683883
Thousandoaks,269492520,Other,2013,Actual,actual,1514B710D3D24B2587A660910707024F
Thousandoaks,125637677,Other,2013,Actual,actual,622E792E36AC41259F8DC1ED8AF809E5
Thousandoaks,331936544,Other,2013,Actual,actual,D53CF9406C014DDDA5A9B76E8D02C71D
Thousandoaks,1570157,Other,2013,Actual,actual,2AE8C0F46EDC4C8F95FEBF2926A71F13
Thousandoaks,1604165,Other,2013,Actual,actual,A5A443A9E8544FAE95D64D8A0203BC53
Thousandoaks,680183,Interest Expense,2007,Actual,actual,A428666C1F0944C4B0525618D00E5447
Thousandoaks,4882306,Interest Expense,2008,Actual,actual,E4C70D112F7148EBA04AEAB38BC7BF66
Thousandoaks,4293739,Interest Expense,2010,Actual,actual,1B36F3ACEA0A4376BE7B654868FE0889
Thousandoaks,4500000,Interest Expense,2014,Budget,budget,18304EF764334F32ACB84AE1F090B41D
Thousandoaks,3768918,Interest Expense,2009,Actual,actual,9B7E804C3BEC4F64BE947498A5E6A433
Thousandoaks,2947521,Interest Expense,2011,Actual,actual,DF588E9B70D64BCA92121A870DFA5E4A
Thousandoaks,4500000,Interest Expense,2015,Budget,budget,54E55C1034B6416AAE62461913E75006
Thousandoaks,492872682,Depreciation,2005,Actual,actual,DC351D692F2646F29519B80D41AB7679
Thousandoaks,601820903,Depreciation,2007,Actual,actual,A428666C1F0944C4B0525618D00E5447
Thousandoaks,692285109,Depreciation,2009,Actual,actual,9B7E804C3BEC4F64BE947498A5E6A433
Thousandoaks,776100074,Depreciation,2012,Actual,actual,413CA30737654033B785146A37E9A386
Thousandoaks,590888812,Depreciation,2013,Actual,actual,E3D8B28A67B04E568159582589683883
Thousandoaks,722386619,Depreciation,2013,Actual,actual,D8FCD70E9C66489F989C7C140F1C534E
Thousandoaks,393991521,Depreciation,2013,Actual,actual,B299088F5DDC4CE899B03442A068D8DE
Thousandoaks,788571188,Depreciation,2013,Actual,actual,43FD756C0E804CC5833101317980D596
Thousandoaks,65779715,Depreciation,2013,Actual,actual,2AE8C0F46EDC4C8F95FEBF2926A71F13
Thousandoaks,262726752,Depreciation,2013,Actual,actual,D53CF9406C014DDDA5A9B76E8D02C71D
Thousandoaks,514134766,Depreciation,2006,Actual,actual,7BF9F333840A48FCAE8469327347842F
Thousandoaks,328359261,Depreciation,2013,Actual,actual,8E40926E7B3B444A9588810E86D686A1
Thousandoaks,645328654,Depreciation,2008,Actual,actual,E4C70D112F7148EBA04AEAB38BC7BF66
Thousandoaks,131436982,Depreciation,2013,Actual,actual,A5A443A9E8544FAE95D64D8A0203BC53
Thousandoaks,732167039,Depreciation,2011,Actual,actual,DF588E9B70D64BCA92121A870DFA5E4A
Thousandoaks,788571188,Depreciation,2013,Actual,actual,1514B710D3D24B2587A660910707024F
Thousandoaks,525256294,Depreciation,2013,Actual,actual,3C1B0B10F5204CB09358BCF8AE896382
Thousandoaks,722273478,Depreciation,2010,Actual,actual,1B36F3ACEA0A4376BE7B654868FE0889
Thousandoaks,459624037,Depreciation,2013,Actual,actual,DFBD824AE8224895B4D83175EE3F402E
Thousandoaks,197094489,Depreciation,2013,Actual,actual,622E792E36AC41259F8DC1ED8AF809E5
Thousandoaks,656734229,Depreciation,2013,Actual,actual,94A0FF5A0C1841949C3E28CC864739FB
Thousandoaks,1130073508,Capital,2005,Actual,actual,DC351D692F2646F29519B80D41AB7679
Thousandoaks,1233836532,Capital,2007,Actual,actual,A428666C1F0944C4B0525618D00E5447
Thousandoaks,1317566127,Capital,2008,Actual,actual,E4C70D112F7148EBA04AEAB38BC7BF66
Thousandoaks,1820504027,Capital,2013,Actual,actual,1514B710D3D24B2587A660910707024F
Thousandoaks,1378456207,Capital,2013,Actual,actual,DFBD824AE8224895B4D83175EE3F402E
Thousandoaks,1543061134,Capital,2013,Actual,actual,3C1B0B10F5204CB09358BCF8AE896382
Thousandoaks,1852541231,Capital,2013,Actual,actual,94A0FF5A0C1841949C3E28CC864739FB
Thousandoaks,1820504027,Capital,2013,Actual,actual,43FD756C0E804CC5833101317980D596
Thousandoaks,1096109011,Capital,2013,Actual,actual,B299088F5DDC4CE899B03442A068D8DE
Thousandoaks,1338618276,Capital,2006,Actual,actual,7BF9F333840A48FCAE8469327347842F
Thousandoaks,341269596,Capital,2010,Actual,actual,1B36F3ACEA0A4376BE7B654868FE0889
Thousandoaks,649489855,Capital,2011,Actual,actual,DF588E9B70D64BCA92121A870DFA5E4A
Thousandoaks,1719566191,Capital,2012,Actual,actual,413CA30737654033B785146A37E9A386
Thousandoaks,1766968191,Capital,2013,Actual,actual,E3D8B28A67B04E568159582589683883
Thousandoaks,2156487721,Capital,2013,Actual,actual,D8FCD70E9C66489F989C7C140F1C534E
Thousandoaks,74905534,Capital,2013,Actual,actual,2AE8C0F46EDC4C8F95FEBF2926A71F13
Thousandoaks,148594434,Capital,2013,Actual,actual,A5A443A9E8544FAE95D64D8A0203BC53
Thousandoaks,452061773,Capital,2013,Actual,actual,D53CF9406C014DDDA5A9B76E8D02C71D
Thousandoaks,862504225,Capital,2013,Actual,actual,8E40926E7B3B444A9588810E86D686A1
Thousandoaks,1487842500,Capital,2014,Budget,budget,18304EF764334F32ACB84AE1F090B41D
Thousandoaks,1059689409,Capital,2009,Actual,actual,9B7E804C3BEC4F64BE947498A5E6A433
Thousandoaks,2647574200,Capital,2015,Budget,budget,54E55C1034B6416AAE62461913E75006
Thousandoaks,317508479,Capital,2013,Actual,actual,622E792E36AC41259F8DC1ED8AF809E5
Thurstoncounty,22855908493,Operating,2008,Actual,actual,A9FCFC5740FB4EB9902A1FBF91563F3F
Thurstoncounty,17659732661,Operating,2013,Actual,actual,0D1650F203D848EEBC45DF17963C2125
Thurstoncounty,19748486634,Operating,2013,Actual,actual,34B24493B9BB46A28CA6BF1C5A121E1A
Thurstoncounty,23003963658,Operating,2010,Actual,actual,3283EF78CA4943A3AAE55B5C8700CF71
Thurstoncounty,15757487773,Operating,2013,Actual,actual,7F138E95783A4EFD8C10E80BDC024877
Thurstoncounty,8129371163,Operating,2014,Actual,actual,7109066AE7564708A5A3FAB6ECAB2C88
Thurstoncounty,23841396342,Operating,2013,Actual,actual,C1D5C5F97C374B1F9FB5D3BFEE3737FD
Thurstoncounty,4110720404,Operating,2013,Actual,actual,2D73E4C12CF9491BAA5BFCBF95FE8CC7
Thurstoncounty,10111341590,Operating,2014,Actual,actual,CE28A29D729949FDA16157266D50CC3A
Thurstoncounty,13819115693,Operating,2013,Actual,actual,55295531A6504F2DA949579415D8D0A7
Thurstoncounty,23239513654,Operating,2009,Actual,actual,284F7BD8810C419389573997EF465A70
Thurstoncounty,6203004679,Operating,2013,Actual,actual,0BAACE89A4854B75B9378219BE08AB69
Thurstoncounty,23841396342,Operating,2013,Actual,actual,E681AE71A22F4F2285ECF1E2E2C098C0
Thurstoncounty,2552139815,Operating,2014,Actual,actual,238923D95ADC4BFEBBBA9C2E85910547
Thurstoncounty,10058059455,Operating,2013,Actual,actual,3258AE18126B405C99569B6DBE3CC2E0
Thurstoncounty,6131681874,Operating,2014,Actual,actual,0023D4A928FF41DD899FAD70CEB9CB16
Thurstoncounty,8118285210,Operating,2013,Actual,actual,ECF52D1146CC434BA51EA8C602B7512E
Thurstoncounty,22863576221,Operating,2012,Actual,actual,60155990919A48CEBB7A5FCDF5621062
Thurstoncounty,24819809100,Operating,2014,Budget,budget,0A611D6A095C4182AA745DFFD9A528C7
Thurstoncounty,896862985,Operating,2013,Actual,actual,64CB16C059874A44814DE199B3D1C58C
Thurstoncounty,4314387406,Operating,2014,Actual,actual,BA2BFADDFC9743CCAC728C026AA5AE10
Thurstoncounty,24253649100,Operating,2013,Budget,budget,ABE58BBEF06E49B9AA04CBDA0F1B9BD0
Thurstoncounty,888427068,Operating,2014,Actual,actual,E331ECBA08F2497F8E740D3602F4A3D5
Thurstoncounty,11972734116,Operating,2013,Actual,actual,38B11A29A5074AAE8E6F76C787FE0CFF
Thurstoncounty,21451590310,Operating,2011,Actual,actual,C62E23ED7813427D8C0103DB1FB47F9B
Thurstoncounty,2521073900,Operating,2013,Actual,actual,FB64133A7325463DBB480DCF6108BAAB
Thurstoncounty,1911949264,Capital,2008,Actual,actual,A9FCFC5740FB4EB9902A1FBF91563F3F
Thurstoncounty,3868924175,Capital,2009,Actual,actual,284F7BD8810C419389573997EF465A70
Thurstoncounty,858128653,Capital,2013,Actual,actual,E681AE71A22F4F2285ECF1E2E2C098C0
Thurstoncounty,1145852885,Capital,2012,Actual,actual,60155990919A48CEBB7A5FCDF5621062
Thurstoncounty,1625916714,Capital,2010,Actual,actual,3283EF78CA4943A3AAE55B5C8700CF71
Thurstoncounty,2953588012,Capital,2011,Actual,actual,C62E23ED7813427D8C0103DB1FB47F9B
Thurstoncounty,605886780,Capital,2013,Actual,actual,ECF52D1146CC434BA51EA8C602B7512E
Thurstoncounty,515624112,Capital,2013,Actual,actual,0BAACE89A4854B75B9378219BE08AB69
Thurstoncounty,474863898,Capital,2013,Actual,actual,2D73E4C12CF9491BAA5BFCBF95FE8CC7
Thurstoncounty,710519872,Capital,2013,Actual,actual,3258AE18126B405C99569B6DBE3CC2E0
Thurstoncounty,1119252612,Capital,2013,Actual,actual,34B24493B9BB46A28CA6BF1C5A121E1A
Thurstoncounty,901712706,Capital,2013,Actual,actual,38B11A29A5074AAE8E6F76C787FE0CFF
Thurstoncounty,958194713,Capital,2013,Actual,actual,55295531A6504F2DA949579415D8D0A7
Thurstoncounty,1092021139,Capital,2013,Actual,actual,0D1650F203D848EEBC45DF17963C2125
Thurstoncounty,1027728462,Capital,2013,Actual,actual,7F138E95783A4EFD8C10E80BDC024877
Thurstoncounty,164556453,Capital,2014,Actual,actual,0023D4A928FF41DD899FAD70CEB9CB16
Thurstoncounty,216428328,Capital,2014,Actual,actual,7109066AE7564708A5A3FAB6ECAB2C88
Thurstoncounty,2982550500,Capital,2013,Budget,budget,ABE58BBEF06E49B9AA04CBDA0F1B9BD0
Thurstoncounty,2077466400,Capital,2014,Budget,budget,0A611D6A095C4182AA745DFFD9A528C7
Thurstoncounty,858128653,Capital,2013,Actual,actual,C1D5C5F97C374B1F9FB5D3BFEE3737FD
Thurstoncounty,92471466,Capital,2014,Actual,actual,238923D95ADC4BFEBBBA9C2E85910547
Thurstoncounty,195632664,Capital,2013,Actual,actual,FB64133A7325463DBB480DCF6108BAAB
Thurstoncounty,353376765,Capital,2014,Actual,actual,CE28A29D729949FDA16157266D50CC3A
Thurstoncounty,119408853,Capital,2014,Actual,actual,BA2BFADDFC9743CCAC728C026AA5AE10
Thurstoncounty,54472334.99999999,Capital,2013,Actual,actual,64CB16C059874A44814DE199B3D1C58C
Thurstoncounty,17988446,Capital,2014,Actual,actual,E331ECBA08F2497F8E740D3602F4A3D5
Unioncity,9697565517,Operating,2009,Actual,actual,373BA2714F83448C9A0774BA5BB20156
Unioncity,10213512004,Operating,2012,Actual,actual,4CF5C78E03F54CDC9343CAFE1408666B
Unioncity,9823051109,Operating,2011,Actual,actual,C2DBD0B9C8434D8CB916CA70F10C4E6B
Unioncity,1701905311,Operating,2013,Sep-ytd,actual,D074234EE60E42ED9713B6CFFCF28F53
Unioncity,8448367642,Operating,2014,Amd bud,budget,AAC7AA69DA5542E89FCDF756ED2D5264
Unioncity,8141598905,Operating,2013,Audited Final,actual,2258F71F5F29485195B926FA372411D0
Unioncity,5742587489,Operating,2013,Mar-ytd,actual,DABEAD62EFCB4B3AA8508B8945614370
Unioncity,3536191739,Operating,2013,Dec-ytd,actual,D2782A6650F046F3A1DB4E4E2E67772A
Unioncity,5284047693,Operating,2014,Mar-ytd,actual,31B03385747F4044B33D5B077EAD40E3
Unioncity,3328990587,Operating,2014,Dec-ytd,actual,424DB19E9D724F59AF2279F9D0E6475A
Unioncity,1717759371,Operating,2014,Sept-ytd,actual,F9521B04709C45159376791825BBE6B2
Unioncity,11410087186,Operating,2010,Actual,actual,825B06CE91A34B528CF916AE9DF90362
Unioncity,89515270,Capital Outlay,2009,Actual,actual,373BA2714F83448C9A0774BA5BB20156
Unioncity,371153843,Capital Outlay,2013,Mar-ytd,actual,DABEAD62EFCB4B3AA8508B8945614370
Unioncity,18413568,Capital Outlay,2011,Actual,actual,C2DBD0B9C8434D8CB916CA70F10C4E6B
Unioncity,291045331,Capital Outlay,2013,Dec-ytd,actual,D2782A6650F046F3A1DB4E4E2E67772A
Unioncity,13830539,Capital Outlay,2013,Audited Final,actual,2258F71F5F29485195B926FA372411D0
Unioncity,40796599,Capital Outlay,2010,Actual,actual,825B06CE91A34B528CF916AE9DF90362
Unioncity,144149810,Capital Outlay,2012,Actual,actual,4CF5C78E03F54CDC9343CAFE1408666B
Unioncity,346359220,Capital Outlay,2014,Amd bud,budget,AAC7AA69DA5542E89FCDF756ED2D5264
Unioncity,5173202,Capital Outlay,2013,Sep-ytd,actual,D074234EE60E42ED9713B6CFFCF28F53
Unioncity,19739112,Capital Outlay,2014,Dec-ytd,actual,424DB19E9D724F59AF2279F9D0E6475A
Unioncity,55041219,Capital Outlay,2014,Mar-ytd,actual,31B03385747F4044B33D5B077EAD40E3
Unioncity,5173202,Capital Outlay,2014,Sept-ytd,actual,F9521B04709C45159376791825BBE6B2
Unioncity,1050743410,Debt Service,2009,Actual,actual,373BA2714F83448C9A0774BA5BB20156
Unioncity,4398240665,Debt Service,2010,Actual,actual,825B06CE91A34B528CF916AE9DF90362
Unioncity,1080759756,Debt Service,2011,Actual,actual,C2DBD0B9C8434D8CB916CA70F10C4E6B
Unioncity,1045080544,Debt Service,2013,Audited Final,actual,2258F71F5F29485195B926FA372411D0
Unioncity,482027149,Debt Service,2013,Mar-ytd,actual,DABEAD62EFCB4B3AA8508B8945614370
Unioncity,402225267,Debt Service,2013,Dec-ytd,actual,D2782A6650F046F3A1DB4E4E2E67772A
Unioncity,1348375716,Debt Service,2014,Mar-ytd,actual,31B03385747F4044B33D5B077EAD40E3
Unioncity,1380402628,Debt Service,2012,Actual,actual,4CF5C78E03F54CDC9343CAFE1408666B
Unioncity,1445364300,Debt Service,2014,Amd bud,budget,AAC7AA69DA5542E89FCDF756ED2D5264
Unioncity,424917608,Debt Service,2014,Dec-ytd,actual,424DB19E9D724F59AF2279F9D0E6475A
Unioncity,55694393,Debt Service,2014,Sept-ytd,actual,F9521B04709C45159376791825BBE6B2
Unioncity,55694393,Debt Service,2013,Sep-ytd,actual,D074234EE60E42ED9713B6CFFCF28F53
Watsonvilleca,4049071729,Personnel Service,2010,Actual,actual,BAF0AE3DCB6A4590B45C882CA664EA53
Watsonvilleca,4254785442,Personnel Service,2009,Actual,actual,C8D5AC783CCA4E2791BC17585AFFB65D
Watsonvilleca,3918260893,Personnel Service,2011,Actual,actual,C2C008952CDC419084997B8B97C3F5AA
Watsonvilleca,3809883312,Personnel Service,2012,Actual,actual,EFC54EE6387C48E0940A82229283741D
Watsonvilleca,3874065416,Personnel Service,2013,Actual,actual,59BB984F0EA44040891D2DA2240E766E
Watsonvilleca,4059575445,Personnel Service,2014,Budget,budget,BC4FBD412DE449C6BD831DAC11FE95B1
Watsonvilleca,2309078580,Personnel Service,2014,Actual,actual,59563D16C9C54089BF739935F0145417
Watsonvilleca,2598252735,Personnel Service,2014,Actual,actual,21822926AFB14D5882E74AF19D46E9E9
Watsonvilleca,2901750926,Personnel Service,2014,Actual,actual,C5662117E78A40CBAC0F9B04363A52B4
Watsonvilleca,3195153359,Personnel Service,2014,Actual,actual,FB9B8548B661472285ACBC27FEE26E17
Watsonvilleca,3966968136,Personnel Service,2014,Unaudited Actuals,actual,6E6993120C1C464B936047BA463ABA3E
Watsonvilleca,3640255300,Personnel Service,2014,Actual,actual,364C6A3A017A4EF080472E4DCD315AC7
Watsonvilleca,291274064,Administrative Operations,2010,Actual,actual,BAF0AE3DCB6A4590B45C882CA664EA53
Watsonvilleca,307725425,Administrative Operations,2009,Actual,actual,C8D5AC783CCA4E2791BC17585AFFB65D
Watsonvilleca,301408465,Administrative Operations,2011,Actual,actual,C2C008952CDC419084997B8B97C3F5AA
Watsonvilleca,267801337,Administrative Operations,2012,Actual,actual,EFC54EE6387C48E0940A82229283741D
Watsonvilleca,274811115,Administrative Operations,2013,Actual,actual,59BB984F0EA44040891D2DA2240E766E
Watsonvilleca,276454200,Administrative Operations,2014,Budget,budget,BC4FBD412DE449C6BD831DAC11FE95B1
Watsonvilleca,158388838,Administrative Operations,2014,Actual,actual,59563D16C9C54089BF739935F0145417
Watsonvilleca,181087561,Administrative Operations,2014,Actual,actual,21822926AFB14D5882E74AF19D46E9E9
Watsonvilleca,196939779,Administrative Operations,2014,Actual,actual,C5662117E78A40CBAC0F9B04363A52B4
Watsonvilleca,213960425,Administrative Operations,2014,Actual,actual,FB9B8548B661472285ACBC27FEE26E17
Watsonvilleca,277795046,Administrative Operations,2014,Unaudited Actuals,actual,6E6993120C1C464B936047BA463ABA3E
Watsonvilleca,235312800,Administrative Operations,2014,Actual,actual,364C6A3A017A4EF080472E4DCD315AC7
Watsonvilleca,2005882559,Contract Services,2010,Actual,actual,BAF0AE3DCB6A4590B45C882CA664EA53
Watsonvilleca,2950892561,Contract Services,2009,Actual,actual,C8D5AC783CCA4E2791BC17585AFFB65D
Watsonvilleca,1892579023,Contract Services,2011,Actual,actual,C2C008952CDC419084997B8B97C3F5AA
Watsonvilleca,1737100195,Contract Services,2012,Actual,actual,EFC54EE6387C48E0940A82229283741D
Watsonvilleca,1751547952,Contract Services,2013,Actual,actual,59BB984F0EA44040891D2DA2240E766E
Watsonvilleca,1989803044,Contract Services,2014,Budget,budget,BC4FBD412DE449C6BD831DAC11FE95B1
Watsonvilleca,974581148,Contract Services,2014,Actual,actual,59563D16C9C54089BF739935F0145417
Watsonvilleca,1568614072,Contract Services,2014,Actual,actual,21822926AFB14D5882E74AF19D46E9E9
Watsonvilleca,1736762128,Contract Services,2014,Actual,actual,C5662117E78A40CBAC0F9B04363A52B4
Watsonvilleca,1859020565,Contract Services,2014,Actual,actual,FB9B8548B661472285ACBC27FEE26E17
Watsonvilleca,2206295645,Contract Services,2014,Unaudited Actuals,actual,6E6993120C1C464B936047BA463ABA3E
Watsonvilleca,2043396300,Contract Services,2014,Actual,actual,364C6A3A017A4EF080472E4DCD315AC7
Watsonvilleca,503702505,Materials and Supplies,2010,Actual,actual,BAF0AE3DCB6A4590B45C882CA664EA53
Watsonvilleca,497454899,Materials and Supplies,2009,Actual,actual,C8D5AC783CCA4E2791BC17585AFFB65D
Watsonvilleca,492508179,Materials and Supplies,2012,Actual,actual,EFC54EE6387C48E0940A82229283741D
Watsonvilleca,546542868,Materials and Supplies,2013,Actual,actual,59BB984F0EA44040891D2DA2240E766E
Watsonvilleca,663019473,Materials and Supplies,2014,Budget,budget,BC4FBD412DE449C6BD831DAC11FE95B1
Watsonvilleca,589356744,Materials and Supplies,2011,Actual,actual,C2C008952CDC419084997B8B97C3F5AA
Watsonvilleca,300356581,Materials and Supplies,2014,Actual,actual,59563D16C9C54089BF739935F0145417
Watsonvilleca,344423829,Materials and Supplies,2014,Actual,actual,21822926AFB14D5882E74AF19D46E9E9
Watsonvilleca,373977773,Materials and Supplies,2014,Actual,actual,C5662117E78A40CBAC0F9B04363A52B4
Watsonvilleca,425256453,Materials and Supplies,2014,Actual,actual,FB9B8548B661472285ACBC27FEE26E17
Watsonvilleca,579501557,Materials and Supplies,2014,Unaudited Actuals,actual,6E6993120C1C464B936047BA463ABA3E
Watsonvilleca,492348700,Materials and Supplies,2014,Actual,actual,364C6A3A017A4EF080472E4DCD315AC7
Watsonvilleca,2168452001,Other Charges,2010,Actual,actual,BAF0AE3DCB6A4590B45C882CA664EA53
Watsonvilleca,2115736936,Other Charges,2009,Actual,actual,C8D5AC783CCA4E2791BC17585AFFB65D
